,Date,ID
142,2021/02/03,1356779456568860672.txt
143,2021/02/03,1356782449292845056.txt
144,2021/02/03,1356784263270522882.txt
145,2021/02/03,1356790383271796736.txt
146,2021/02/03,1356792036632850433.txt
147,2021/02/03,1356796058857213952.txt
148,2021/02/03,1356807134017556482.txt
149,2021/02/03,1356808384461201409.txt
150,2021/02/03,1356817670369202176.txt
151,2021/02/03,1356820840399048705.txt
152,2021/02/03,1356825417391333379.txt
153,2021/02/03,1356826793789980672.txt
154,2021/02/03,1356832290018451457.txt
155,2021/02/03,1356832412982935552.txt
156,2021/02/03,1356833079193722881.txt
157,2021/02/03,1356833377517785088.txt
158,2021/02/03,1356834614686359554.txt
159,2021/02/03,1356835274999828482.txt
160,2021/02/03,1356836210526679042.txt
161,2021/02/03,1356839387372220421.txt
162,2021/02/03,1356839772711358465.txt
163,2021/02/03,1356839946657533953.txt
164,2021/02/03,1356841128155348992.txt
165,2021/02/03,1356843033396830209.txt
166,2021/02/03,1356845111842332672.txt
167,2021/02/03,1356846215044820992.txt
168,2021/02/03,1356849537000775680.txt
169,2021/02/03,1356850856662982658.txt
170,2021/02/03,1356853730826625032.txt
171,2021/02/03,1356855043211681792.txt
172,2021/02/03,1356856237611053056.txt
173,2021/02/03,1356859838513385472.txt
174,2021/02/03,1356860459756838912.txt
175,2021/02/03,1356860813387026432.txt
176,2021/02/03,1356864346647711745.txt
177,2021/02/03,1356866126219677699.txt
178,2021/02/03,1356866452922322947.txt
179,2021/02/03,1356866902493069317.txt
180,2021/02/03,1356867057460125697.txt
181,2021/02/03,1356867974397796353.txt
182,2021/02/03,1356873459914080263.txt
183,2021/02/03,1356876277290917888.txt
184,2021/02/03,1356877913715474433.txt
185,2021/02/03,1356878585751998465.txt
186,2021/02/03,1356879231028920320.txt
187,2021/02/03,1356882650670137345.txt
188,2021/02/03,1356883301957476352.txt
189,2021/02/03,1356887033638133761.txt
190,2021/02/03,1356889636694421505.txt
191,2021/02/03,1356890532627140609.txt
192,2021/02/03,1356894912797573122.txt
193,2021/02/03,1356895541523668993.txt
194,2021/02/03,1356896134975737857.txt
195,2021/02/03,1356899169173073924.txt
196,2021/02/03,1356908428036173827.txt
197,2021/02/03,1356908881654345728.txt
198,2021/02/03,1356911634678042624.txt
199,2021/02/03,1356912187663503360.txt
200,2021/02/03,1356921479166906370.txt
201,2021/02/03,1356923452989591552.txt
202,2021/02/03,1356924376881405953.txt
203,2021/02/03,1356927891678744578.txt
204,2021/02/03,1356927948469620740.txt
205,2021/02/03,1356933333448462338.txt
206,2021/02/03,1356933719307612162.txt
207,2021/02/03,1356933750890790912.txt
208,2021/02/03,1356934067657220097.txt
209,2021/02/03,1356934635968692225.txt
210,2021/02/03,1356937639497093120.txt
211,2021/02/03,1356938332916248578.txt
212,2021/02/03,1356940707135541251.txt
213,2021/02/03,1356942354028978176.txt
214,2021/02/03,1356943931397660679.txt
215,2021/02/03,1356945498733637636.txt
216,2021/02/03,1356947608598581248.txt
217,2021/02/03,1356947872357380097.txt
218,2021/02/03,1356949068036009987.txt
219,2021/02/03,1356950614714982403.txt
220,2021/02/03,1356950762295750658.txt
221,2021/02/03,1356951664842838019.txt
222,2021/02/03,1356954541460123649.txt
223,2021/02/03,1356957354613329921.txt
224,2021/02/03,1356958127921401856.txt
225,2021/02/03,1356958614523674624.txt
226,2021/02/03,1356958683096211457.txt
227,2021/02/03,1356959092917424129.txt
228,2021/02/03,1356960704192864257.txt
229,2021/02/03,1356964372870914051.txt
230,2021/02/03,1356967164306104323.txt
231,2021/02/03,1356852430730784770.txt
232,2021/02/03,1356865073394847744.txt
233,2021/02/03,1356968127943249920.txt
234,2021/02/03,1356971055085051904.txt
235,2021/02/03,1356972792172802056.txt
236,2021/02/03,1356980777137790978.txt
237,2021/02/03,1356981259927310336.txt
238,2021/02/03,1356984001299275783.txt
239,2021/02/03,1356986590837366784.txt
240,2021/02/03,1356993379167395841.txt
241,2021/02/03,1356999754325008386.txt
242,2021/02/03,1357003986604347399.txt
243,2021/02/03,1357019449342091264.txt
244,2021/02/03,1357021079353532418.txt
245,2021/02/03,1357043848032120832.txt
246,2021/02/03,1357053978400313344.txt
247,2021/02/03,1357059523555385344.txt
248,2021/02/03,1357059644644974595.txt
249,2021/02/03,1357060555450642432.txt
250,2021/02/03,1357060614032560128.txt
251,2021/02/03,1357061143592755200.txt
252,2021/02/03,1357062529147494403.txt
253,2021/02/03,1357062785935396868.txt
254,2021/02/03,1357062923382706176.txt
255,2021/02/03,1357064436356272129.txt
256,2021/02/03,1357064949672013826.txt
257,2021/02/03,1357065409837498374.txt
258,2021/02/03,1357066392575434759.txt
259,2021/02/03,1357068143336648704.txt
260,2021/02/03,1357069621614927872.txt
261,2021/02/03,1357081263010533377.txt
262,2021/02/03,1357082426980192256.txt
263,2021/02/03,1357084240735731712.txt
264,2021/02/03,1357085872009617408.txt
265,2021/02/03,1357087439580327936.txt
266,2021/02/03,1357087752349650945.txt
267,2021/02/03,1357087852346003456.txt
268,2021/02/03,1357088939551547393.txt
269,2021/02/03,1357089077791625217.txt
270,2021/02/03,1357096707973017600.txt
271,2021/02/03,1357097185796448259.txt
272,2021/02/03,1357099157253545988.txt
273,2021/02/03,1357100657438728193.txt
274,2021/02/03,1357104525111304193.txt
275,2021/02/03,1357105024933892096.txt
276,2021/02/03,1357106707466395648.txt
277,2021/02/03,1357108722846162944.txt
278,2021/02/03,1357108987704078336.txt
279,2021/02/03,1357109476197761025.txt
280,2021/02/03,1357111239135039488.txt
281,2021/02/03,1357116529733640193.txt
282,2021/02/03,1356974102171373568.txt
283,2021/02/03,1356991050808627202.txt
284,2021/02/03,1357006010183913473.txt
285,2021/02/03,1357032559612366848.txt
286,2021/02/03,1357077365369810946.txt
287,2021/02/04,1357121118016991232.txt
288,2021/02/04,1357121605407678465.txt
289,2021/02/04,1357122114730352641.txt
290,2021/02/04,1357122202794029056.txt
291,2021/02/04,1357122329969446915.txt
292,2021/02/04,1357123808931422209.txt
293,2021/02/04,1357125322739757056.txt
294,2021/02/04,1357126152461062144.txt
295,2021/02/04,1357127245496737795.txt
296,2021/02/04,1357128543537221633.txt
297,2021/02/04,1357130698071543808.txt
298,2021/02/04,1357131293335592960.txt
299,2021/02/04,1357137004748701698.txt
300,2021/02/04,1357137810294116353.txt
301,2021/02/04,1357140881392848899.txt
302,2021/02/04,1357148606105456643.txt
303,2021/02/04,1357240975504990209.txt
304,2021/02/04,1357149949461340160.txt
305,2021/02/04,1357154422527127552.txt
306,2021/02/04,1357157830206234624.txt
307,2021/02/04,1357161012663709697.txt
308,2021/02/04,1357161486435577856.txt
309,2021/02/04,1357163486262947841.txt
310,2021/02/04,1357167906874822657.txt
311,2021/02/04,1357171039659167745.txt
312,2021/02/04,1357179307295080450.txt
313,2021/02/04,1357184616696696832.txt
314,2021/02/04,1357187498686910464.txt
315,2021/02/04,1357191034816458754.txt
316,2021/02/04,1357192847896629248.txt
317,2021/02/04,1357199436116500482.txt
318,2021/02/04,1357199456651759619.txt
319,2021/02/04,1357204020264271872.txt
320,2021/02/04,1357219542460555265.txt
321,2021/02/04,1357223479540555778.txt
322,2021/02/04,1357223847628398593.txt
323,2021/02/04,1357232052798517249.txt
324,2021/02/04,1357238851580821505.txt
325,2021/02/04,1357240763763986432.txt
326,2021/02/04,1357243272419106818.txt
327,2021/02/04,1357248137773998090.txt
328,2021/02/04,1357255024758247424.txt
329,2021/02/04,1357260124767678464.txt
330,2021/02/04,1357260127493976064.txt
331,2021/02/04,1357260165926424576.txt
332,2021/02/04,1357262567333269505.txt
333,2021/02/04,1357262627039105030.txt
334,2021/02/04,1357264976432406528.txt
335,2021/02/04,1357292790602862592.txt
336,2021/02/04,1357294023501778945.txt
337,2021/02/04,1357295639336341508.txt
338,2021/02/04,1357299164812480512.txt
339,2021/02/04,1357303092534910976.txt
340,2021/02/04,1357306544233140226.txt
341,2021/02/04,1357308971963437058.txt
342,2021/02/04,1357316086199296003.txt
343,2021/02/04,1357318237336215557.txt
344,2021/02/04,1357320611228340229.txt
345,2021/02/04,1357336525185327110.txt
346,2021/02/04,1357336752441098245.txt
347,2021/02/04,1357337323856273410.txt
348,2021/02/04,1357339622980743174.txt
349,2021/02/04,1357339822872961031.txt
350,2021/02/04,1357342765269438464.txt
351,2021/02/04,1357359263262253056.txt
352,2021/02/04,1357366605957787649.txt
353,2021/02/04,1357405735966154752.txt
354,2021/02/04,1357423612400001026.txt
355,2021/02/04,1357264019376152577.txt
356,2021/02/04,1357295210481426432.txt
357,2021/02/04,1357425513577336832.txt
358,2021/02/04,1357433225371471872.txt
359,2021/02/04,1357442199571468289.txt
360,2021/02/04,1357444010147598337.txt
361,2021/02/04,1357456680628420617.txt
362,2021/02/04,1357459780785197056.txt
363,2021/02/04,1357468435182022658.txt
364,2021/02/04,1357472483872395264.txt
365,2021/02/04,1357475611934031873.txt
366,2021/02/04,1357475723938725893.txt
367,2021/02/05,1357481973292224514.txt
368,2021/02/05,1357489455611871235.txt
369,2021/02/05,1357505608975478784.txt
370,2021/02/05,1357508444085833729.txt
371,2021/02/05,1357621757964767234.txt
372,2021/02/05,1357521172594708484.txt
373,2021/02/05,1357521922343403521.txt
374,2021/02/05,1357522242507182081.txt
375,2021/02/05,1357525115727056900.txt
376,2021/02/05,1357526718731284481.txt
377,2021/02/05,1357550827930480642.txt
378,2021/02/05,1357550928669249543.txt
379,2021/02/05,1357554335689834496.txt
380,2021/02/05,1357555004387643393.txt
381,2021/02/05,1357560570547871745.txt
382,2021/02/05,1357572021387841536.txt
383,2021/02/05,1357577210413027328.txt
384,2021/02/05,1357590480079396866.txt
385,2021/02/05,1357597287652806656.txt
386,2021/02/05,1357601245993857024.txt
387,2021/02/05,1357604037986635777.txt
388,2021/02/05,1357610930272563205.txt
389,2021/02/05,1357617338829348868.txt
390,2021/02/05,1357619683126431745.txt
391,2021/02/05,1357622509315629059.txt
392,2021/02/05,1357623575348318209.txt
393,2021/02/05,1357627054632538120.txt
394,2021/02/05,1357637479931596805.txt
395,2021/02/05,1357637619568443392.txt
396,2021/02/05,1357637778058584064.txt
397,2021/02/05,1357637932471885824.txt
398,2021/02/05,1357638172054704128.txt
399,2021/02/05,1357639456077926401.txt
400,2021/02/05,1357639546796560384.txt
401,2021/02/05,1357639622440800256.txt
402,2021/02/05,1357639775264509958.txt
403,2021/02/05,1357639859230306306.txt
404,2021/02/05,1357639956269654016.txt
405,2021/02/05,1357647857847656448.txt
406,2021/02/05,1357650993781952515.txt
407,2021/02/05,1357652708417622019.txt
408,2021/02/05,1357657271006683142.txt
409,2021/02/05,1357657580445683712.txt
410,2021/02/05,1357659552825573381.txt
411,2021/02/05,1357661309043527682.txt
412,2021/02/05,1357663042817826816.txt
413,2021/02/05,1357667406068424704.txt
414,2021/02/05,1357670816364728324.txt
415,2021/02/05,1357708267057647619.txt
416,2021/02/05,1357715495168868352.txt
417,2021/02/05,1357737575050481666.txt
418,2021/02/05,1357742585410953216.txt
419,2021/02/05,1357745219513458691.txt
420,2021/02/05,1357754031716896769.txt
421,2021/02/05,1357761987040534528.txt
422,2021/02/05,1357789354580717571.txt
423,2021/02/05,1357808401053585408.txt
424,2021/02/05,1357813304949809152.txt
425,2021/02/05,1357815194416799753.txt
426,2021/02/05,1357637670394945537.txt
427,2021/02/05,1357681683550543872.txt
428,2021/02/05,1357830870892122112.txt
429,2021/02/05,1357832872720175106.txt
430,2021/02/06,1357844634190270464.txt
431,2021/02/06,1357845415136088067.txt
432,2021/02/06,1357850507696435202.txt
433,2021/02/06,1357859412547801088.txt
434,2021/02/06,1357863965800321024.txt
435,2021/02/06,1357870459769942018.txt
436,2021/02/06,1357870521430405120.txt
437,2021/02/06,1357875480355950593.txt
438,2021/02/06,1357879196320550912.txt
439,2021/02/06,1357890810474156032.txt
440,2021/02/06,1357883945015144449.txt
441,2021/02/06,1358015682365906949.txt
442,2021/02/06,1358027478128676865.txt
443,2021/02/06,1357896882249363456.txt
444,2021/02/06,1357925315834646528.txt
445,2021/02/06,1357929722651369472.txt
446,2021/02/06,1357933179357728768.txt
447,2021/02/06,1357938235800883203.txt
448,2021/02/06,1357938343284146176.txt
449,2021/02/06,1357939596546347008.txt
450,2021/02/06,1357961790059999232.txt
451,2021/02/06,1357971290716426243.txt
452,2021/02/06,1357971466013208582.txt
453,2021/02/06,1357976967300059136.txt
454,2021/02/06,1357991637280956424.txt
455,2021/02/06,1357991645929558016.txt
456,2021/02/06,1358006700217798658.txt
457,2021/02/06,1358008066185129990.txt
458,2021/02/06,1358011497784332298.txt
459,2021/02/06,1358018408474808320.txt
460,2021/02/06,1358020535603503106.txt
461,2021/02/06,1358025962600865793.txt
462,2021/02/06,1358029736190963718.txt
463,2021/02/06,1358030746170970123.txt
464,2021/02/06,1358032230853955585.txt
465,2021/02/06,1358048119888310273.txt
466,2021/02/06,1358052362103885827.txt
467,2021/02/06,1358058169138745347.txt
468,2021/02/06,1358071945363791874.txt
469,2021/02/06,1358072636970991618.txt
470,2021/02/06,1358074986578153472.txt
471,2021/02/06,1358077118278627335.txt
472,2021/02/06,1358079657791295488.txt
473,2021/02/06,1358085620808179712.txt
474,2021/02/06,1358094637148237831.txt
475,2021/02/06,1358105685347606528.txt
476,2021/02/06,1358112130294140928.txt
477,2021/02/06,1358137790597267457.txt
478,2021/02/06,1358140897834065920.txt
479,2021/02/06,1358176085494493184.txt
480,2021/02/06,1358176848400818190.txt
481,2021/02/06,1358184207395164160.txt
482,2021/02/06,1358193727118864384.txt
483,2021/02/06,1358200761692262401.txt
484,2021/02/07,1358206414238347265.txt
485,2021/02/07,1358208708665167874.txt
486,2021/02/07,1358219150812872707.txt
487,2021/02/07,1358219783703908352.txt
488,2021/02/07,1358222115493736449.txt
489,2021/02/07,1358226486197514240.txt
490,2021/02/07,1358229680462065664.txt
491,2021/02/07,1358238928424239104.txt
492,2021/02/07,1358251088206389252.txt
493,2021/02/07,1358528916323926016.txt
494,2021/02/07,1358259524356894722.txt
495,2021/02/07,1358264193737138177.txt
496,2021/02/07,1358269136405626882.txt
497,2021/02/07,1358270512808431621.txt
498,2021/02/07,1358284392309817345.txt
499,2021/02/07,1358301986525908999.txt
500,2021/02/07,1358309753030541312.txt
501,2021/02/07,1358317081058443267.txt
502,2021/02/07,1358323305661353986.txt
503,2021/02/07,1358327479627259915.txt
504,2021/02/07,1358349157770035207.txt
505,2021/02/07,1358350099873603586.txt
506,2021/02/07,1358354600944783361.txt
507,2021/02/07,1358354997159677954.txt
508,2021/02/07,1358369663571251200.txt
509,2021/02/07,1358382463072882689.txt
510,2021/02/07,1358388454384562183.txt
511,2021/02/07,1358407677437644800.txt
512,2021/02/07,1358407853816631298.txt
513,2021/02/07,1358412248947978241.txt
514,2021/02/07,1358414395378835458.txt
515,2021/02/07,1358415456407670786.txt
516,2021/02/07,1358421369214521350.txt
517,2021/02/07,1358424429944926212.txt
518,2021/02/07,1358426048858230792.txt
519,2021/02/07,1358427870666715138.txt
520,2021/02/07,1358437256349028354.txt
521,2021/02/07,1358448461171970049.txt
522,2021/02/07,1358491641741332486.txt
523,2021/02/07,1358499896412700672.txt
524,2021/02/07,1358520625707507713.txt
525,2021/02/07,1358520946211115013.txt
526,2021/02/07,1358529193982664708.txt
527,2021/02/07,1358529812571201536.txt
528,2021/02/07,1358532791265230850.txt
529,2021/02/07,1358536945354248193.txt
530,2021/02/07,1358538424697856000.txt
531,2021/02/07,1358541494194438153.txt
532,2021/02/07,1358542173906427904.txt
533,2021/02/07,1358543573398941698.txt
534,2021/02/07,1358557210905772032.txt
535,2021/02/07,1358559283445551104.txt
536,2021/02/07,1358560750478913537.txt
537,2021/02/08,1358570751305994240.txt
538,2021/02/08,1358573677210521608.txt
539,2021/02/08,1358573977560612864.txt
540,2021/02/08,1358575795975847936.txt
541,2021/02/08,1358575838036447236.txt
542,2021/02/08,1358576480490455040.txt
543,2021/02/08,1358576575629860865.txt
544,2021/02/08,1358582573186777090.txt
545,2021/02/08,1358588872460959746.txt
546,2021/02/08,1358590464643932161.txt
547,2021/02/08,1358593395669815296.txt
548,2021/02/08,1358595325435338753.txt
549,2021/02/08,1358598299620577282.txt
550,2021/02/08,1358625664232951809.txt
551,2021/02/08,1358602750876151811.txt
552,2021/02/08,1358603969270935552.txt
553,2021/02/08,1358616542351560705.txt
554,2021/02/08,1358618086639689730.txt
555,2021/02/08,1358620901621653506.txt
556,2021/02/08,1358622692178448384.txt
557,2021/02/08,1358636258369540096.txt
558,2021/02/08,1358640663475101696.txt
559,2021/02/08,1358650648397447169.txt
560,2021/02/08,1358661990722330626.txt
561,2021/02/08,1358664369911988227.txt
562,2021/02/08,1358679469859303424.txt
563,2021/02/08,1358681030777999360.txt
564,2021/02/08,1358715315111092234.txt
565,2021/02/08,1358720258404614145.txt
566,2021/02/08,1358720413015048193.txt
567,2021/02/08,1358734604832624641.txt
568,2021/02/08,1358736007726649347.txt
569,2021/02/08,1358736341538725889.txt
570,2021/02/08,1358740942832820226.txt
571,2021/02/08,1358746649791582208.txt
572,2021/02/08,1358759294607364097.txt
573,2021/02/08,1358763134647898113.txt
574,2021/02/08,1358766378304512001.txt
575,2021/02/08,1358776571344003075.txt
576,2021/02/08,1358780685528543232.txt
577,2021/02/08,1358786592320589824.txt
578,2021/02/08,1358788320625528836.txt
579,2021/02/08,1358797430800609280.txt
580,2021/02/08,1358806483937288194.txt
581,2021/02/08,1358822247092396032.txt
582,2021/02/08,1358843185762619393.txt
583,2021/02/08,1358846976184492035.txt
584,2021/02/08,1358850820826046466.txt
585,2021/02/08,1358851119699562496.txt
586,2021/02/08,1358851352466702337.txt
587,2021/02/08,1358853565033238528.txt
588,2021/02/08,1358875622005641217.txt
589,2021/02/08,1358883867835310080.txt
590,2021/02/08,1358910689184673792.txt
591,2021/02/08,1358915153996115968.txt
592,2021/02/08,1358922003332304898.txt
593,2021/02/08,1358924296442109955.txt
594,2021/02/08,1358850854263005184.txt
595,2021/02/09,1358930217880879108.txt
596,2021/02/09,1358935471699619841.txt
597,2021/02/09,1358936162522419200.txt
598,2021/02/09,1358936165491986433.txt
599,2021/02/09,1358942254891552768.txt
600,2021/02/09,1358951260758548483.txt
601,2021/02/09,1358954212386697217.txt
602,2021/02/09,1358954556806189057.txt
603,2021/02/09,1358957399743160322.txt
604,2021/02/09,1358959218359824386.txt
605,2021/02/09,1358986179610177539.txt
606,2021/02/09,1359094994397581315.txt
607,2021/02/09,1359153323434270723.txt
608,2021/02/09,1359164135045554188.txt
609,2021/02/09,1359267862947352576.txt
610,2021/02/09,1358970141640376321.txt
611,2021/02/09,1358980869055078402.txt
612,2021/02/09,1358982957008998401.txt
613,2021/02/09,1358996564799221762.txt
614,2021/02/09,1359008623557447681.txt
615,2021/02/09,1359015201501106176.txt
616,2021/02/09,1359020341469696002.txt
617,2021/02/09,1359023141524148227.txt
618,2021/02/09,1359026759404974080.txt
619,2021/02/09,1359027209638395906.txt
620,2021/02/09,1359035533742116865.txt
621,2021/02/09,1359040456953270272.txt
622,2021/02/09,1359041194613874688.txt
623,2021/02/09,1359041862854610944.txt
624,2021/02/09,1359042567879282689.txt
625,2021/02/09,1359048179325390849.txt
626,2021/02/09,1359049956011646983.txt
627,2021/02/09,1359052144981118982.txt
628,2021/02/09,1359063235656351749.txt
629,2021/02/09,1359064239311261696.txt
630,2021/02/09,1359073996575174659.txt
631,2021/02/09,1359078064030838784.txt
632,2021/02/09,1359094002914451456.txt
633,2021/02/09,1359095790786908161.txt
634,2021/02/09,1359097384563744773.txt
635,2021/02/09,1359100652559994892.txt
636,2021/02/09,1359105025109200896.txt
637,2021/02/09,1359114192612069379.txt
638,2021/02/09,1359131912049106944.txt
639,2021/02/09,1359135108033245189.txt
640,2021/02/09,1359138831166017538.txt
641,2021/02/09,1359139494805393418.txt
642,2021/02/09,1359139789904039937.txt
643,2021/02/09,1359143591935791105.txt
644,2021/02/09,1359144410663972864.txt
645,2021/02/09,1359145941991849986.txt
646,2021/02/09,1359163844829011971.txt
647,2021/02/09,1359192575979192327.txt
648,2021/02/09,1359198713801887746.txt
649,2021/02/09,1359215745259851776.txt
650,2021/02/09,1359217532108824576.txt
651,2021/02/09,1359219911361396738.txt
652,2021/02/09,1359242807500697601.txt
653,2021/02/09,1359250068813926401.txt
654,2021/02/09,1359250817073651714.txt
655,2021/02/09,1359267185177157633.txt
656,2021/02/09,1359267373698543619.txt
657,2021/02/09,1359267430166523905.txt
658,2021/02/09,1359267487976542210.txt
659,2021/02/09,1359267556045905924.txt
660,2021/02/09,1359267685855469573.txt
661,2021/02/09,1359267820501016581.txt
662,2021/02/09,1359267913253806083.txt
663,2021/02/09,1359267967284875268.txt
664,2021/02/09,1359268016496594949.txt
665,2021/02/09,1359268058485846018.txt
666,2021/02/09,1359268103675289603.txt
667,2021/02/09,1359268145966456834.txt
668,2021/02/09,1359268207752736772.txt
669,2021/02/09,1359268265441206272.txt
670,2021/02/09,1359268315454033921.txt
671,2021/02/09,1359271495046885377.txt
672,2021/02/09,1359279233541967872.txt
673,2021/02/09,1359281126670356481.txt
674,2021/02/09,1359284554146729984.txt
675,2021/02/09,1359285899364769794.txt
676,2021/02/09,1359286493789917184.txt
677,2021/02/09,1359288261131214849.txt
678,2021/02/10,1359299979819446272.txt
679,2021/02/10,1359313649299410944.txt
680,2021/02/10,1359317339368345601.txt
681,2021/02/10,1359320608715116544.txt
682,2021/02/10,1359321057451102209.txt
683,2021/02/10,1359324271143657475.txt
684,2021/02/10,1359325353668272129.txt
685,2021/02/10,1359328749716602886.txt
686,2021/02/10,1359331839387684865.txt
687,2021/02/10,1359333114720313345.txt
688,2021/02/10,1359645830697820161.txt
689,2021/02/10,1359343551314755588.txt
690,2021/02/10,1359345285651025920.txt
691,2021/02/10,1359346133676351494.txt
692,2021/02/10,1359358945849012230.txt
693,2021/02/10,1359365511004344321.txt
694,2021/02/10,1359382156997324800.txt
695,2021/02/10,1359384631359926276.txt
696,2021/02/10,1359385432522326016.txt
697,2021/02/10,1359389146473635841.txt
698,2021/02/10,1359400723616727041.txt
